id,name,type,typeLabel,kind,camp,campLabel,chapters,chapterStart,chapterEnd,chapterCount,degree,score,isTrunk,aliases,description
event:c038:c038_event_zhouyu_appointment,周瑜拜大都督,event,主幹情節,story,neutral,情節,38,38,38,1,3,44,true,,東吳山賊平復、戰船充足後，孫權拜周瑜為大都督，總統江東水陸軍馬。
event:c038:c038_battle_first_huangzu,大江伐黃祖,event,主幹情節,story,neutral,情節,38,38,38,1,6,35,true,,建安八年十一月，孫權引兵伐黃祖，黃祖軍敗；凌操突入夏口，被甘寧射死，凌統奪父屍而歸，孫權收軍。
event:c038:c038_event_danyang_settlement,孫權處置丹陽,event,主幹情節,story,neutral,情節,38,38,38,1,5,32,false,,孫權自領軍馬至丹陽，見徐氏已誅二賊，封孫高、傅嬰為牙門將，令守丹陽，並安置徐氏。
event:c039:battle_bowangpo,博望坡火攻破曹軍,event,主幹情節,story,neutral,情節,39,39,39,1,10,113,true,,趙雲詐敗誘夏侯惇追入博望坡，夜間火起，關張伏兵焚糧截殺，張飛刺死夏侯蘭，夏侯惇敗回許昌。
event:c039:event_return_xinye_next_plan,回師新野與孔明預判曹操親征,event,主幹情節,story,neutral,情節,39,39,39,1,7,92,true,,劉備軍收獲糧草輜重班師新野，關張拜服孔明；孔明預判曹操必親引大軍來，另有計可敵。
event:c039:event_liubiao_invites_liubei,劉表召劉備議事,event,主幹情節,story,neutral,情節,39,39,39,1,7,84,true,,劉表因黃祖敗亡召劉備赴荊州，孔明教劉備不可應允南征江東。
event:c039:event_kongming_orders,孔明借劍印調兵,event,主幹情節,story,neutral,情節,39,39,39,1,6,71,true,,孔明向劉備借劍印，命關羽伏豫山、張飛伏安林，命劉備屯博望山下誘敵，自與糜竺、糜芳守縣。
event:c039:event_cao_titles_and_campaign,曹操任官遣夏侯惇南進,event,主幹情節,story,neutral,情節,39,39,39,1,11,67,true,,曹操罷三公自任丞相，任毛玠、崔琰、司馬懿，命夏侯惇為總督、於禁等副將，領十萬兵抵博望窺新野。
event:c039:event_dongwu_defense,東吳佈置江岸水軍,event,主幹情節,story,neutral,情節,39,39,39,1,7,54,true,,孫權命甘寧鎮夏口、孫靜守吳會，自屯柴桑，周瑜於鄱陽湖練水軍。
event:c039:battle_xiakou,攻打夏口與黃祖敗亡,event,主幹情節,story,neutral,情節,39,39,39,1,7,48,true,,孫權攻夏口，黃祖敗棄江夏逃往荊州；甘寧伏擊並射殺黃祖，獻其首級。
event:c039:event_liubiao_offers_jingzhou,劉表欲以荊州付劉備,event,主幹情節,story,neutral,情節,39,39,39,1,3,38,true,,劉表稱年老多病，欲讓劉備將來為荊州之主；劉備不忍乘危而取。
event:c040:event_caocao_south_campaign,曹操五路南征,event,主幹情節,story,neutral,情節,40,40,40,1,11,49,true,,曹操起五十萬大軍，分五隊南下，許褚為先鋒，曹仁曹洪為前隊。
event:c040:event_liucong_surrender,劉琮獻荊襄降曹,event,主幹情節,story,neutral,情節,40,40,40,1,9,43,true,,傅巽、蒯越、王粲與蔡夫人勸劉琮獻荊襄九郡，劉琮寫降書命宋忠送至宛城曹操軍前。
event:c040:event_liubiao_entrust,劉表託孤,event,主幹情節,story,neutral,情節,40,40,40,1,4,41,true,,劉表病危請劉備至荊州託孤，並有意讓劉備輔佐劉琦。
event:c040:event_burning_xinye,火燒新野,event,主幹情節,story,neutral,情節,40,40,40,1,8,41,true,,曹仁、曹洪入新野空城安歇後，西南北三門火起，曹軍由東門逃出，被趙雲、糜芳、劉封追殺。
event:c040:event_xinye_evacuate,劉備棄新野走樊城,event,主幹情節,story,neutral,情節,40,40,40,1,6,34,true,,曹兵至博望後，諸葛亮安排張榜撤民，孫乾調船救百姓，糜竺護送家眷至樊城。
event:c040:event_yiji_message,伊籍報喪求援,event,主幹情節,story,neutral,情節,40,40,40,1,6,33,false,,劉琦派伊籍向劉備呈哀書，請劉備起兵往襄陽問罪；伊籍又獻吊喪擒劉琮之計。
event:c040:event_queweipo_feint,鵲尾坡疑兵誘曹軍,event,主幹情節,story,neutral,情節,40,40,40,1,5,33,false,,糜芳、劉封持青紅旗屯鵲尾坡，許褚疑有伏兵，曹仁判為疑兵而催軍前進。
event:c040:event_baihe_flood,白河水淹曹軍,event,主幹情節,story,neutral,情節,40,40,40,1,4,29,false,,關羽在白河上流放開先前遏住的河水，曹軍人馬大量溺死。
event:c041:evt_jiangling_march_and_request,劉備往江陵並求江夏救援,event,主幹情節,story,neutral,情節,41,41,41,1,9,79,true,,劉備率十餘萬百姓緩行往江陵，派關羽、孫乾領五百軍往江夏求劉琦救援，後又命孔明與劉封前往。
event:c041:evt_zhaoyun_rescue,趙雲單騎救主,event,主幹情節,story,neutral,情節,41,41,41,1,11,69,true,,趙雲抱阿斗在懷，連戰曹軍諸將並殺透重圍；曹操見其勇，下令活捉。
event:c041:evt_jingzhou_surrender,荊州降曹,event,主幹情節,story,neutral,情節,41,41,41,1,11,60,true,,蔡瑁、張允至樊城拜見曹操，報荊州軍馬、錢糧與戰船，曹操進屯襄陽並封賞荊州官員。
event:c041:evt_cross_river,劉備攜民渡江,event,主幹情節,story,neutral,情節,41,41,41,1,6,53,true,,曹兵將至，劉備令願隨者同去，帶兩縣百姓渡江南行。
event:c041:evt_changban_night_attack,曹兵夜追劉備,event,主幹情節,story,neutral,情節,41,41,41,1,5,51,true,,四更時曹兵從西北掩至，劉備率本部精兵迎敵，張飛救出劉備東走，眾人與老小失散。
event:c041:battle_xiangyang_gate,襄陽城邊混戰,event,主幹情節,story,neutral,情節,41,41,41,1,5,50,true,,魏延開城欲迎劉備，文聘出兵阻止，二人在城邊混戰；劉備因恐害民改道江陵。
event:c041:evt_recruitment_refused,徐庶招降被拒,event,主幹情節,story,neutral,情節,41,41,41,1,4,47,true,,曹操派徐庶招降劉備；徐庶告知此為假買民心，劉備無降意。
event:c041:evt_xiangyang_refusal,襄陽拒納劉備,event,主幹情節,story,neutral,情節,41,41,41,1,7,38,true,,劉備至襄陽東門請劉琮開門，蔡瑁、張允命軍士射箭拒之。
event:c042:event_bridge_break_float,斷橋與搭浮橋,event,主幹情節,story,neutral,情節,42,42,42,1,7,86,true,,張飛拆斷長坂橋；劉備指出此舉失計。曹操探知後命搭三座浮橋，火速進兵。
event:c042:event_xunyou_edict,荀攸獻檄江東之計,event,主幹情節,story,neutral,情節,42,42,42,1,7,85,true,,荀攸建議曹操發檄江東，請孫權會獵江夏、共擒劉備、分荊州；曹操採納並率八十三萬水陸軍沿江而來。
event:c042:event_hanjin_rescue,漢津接應,event,主幹情節,story,neutral,情節,42,42,42,1,7,75,true,,劉備近漢津遇曹軍追迫，關羽引江夏軍馬截出退曹，隨後劉琦舟師與孔明船隊接應會合。
event:c042:event_lusu_kongming_to_chaisang,魯肅孔明赴柴桑,event,主幹情節,story,neutral,情節,42,42,42,1,6,70,true,,孫權遣魯肅往江夏吊喪探情；魯肅見劉備、孔明後，孔明請命同行，二人登舟赴柴桑。
event:c042:event_zhaoyun_breakout,趙雲突圍至長坂橋,event,主幹情節,story,neutral,情節,42,42,42,1,6,65,true,,趙雲被鐘縉、鍾紳攔截，斬二人後脫身，又遭文聘追趕，至長坂橋向張飛求援。
event:c042:event_zhangfei_retreat_cao,張飛喝退曹軍,event,主幹情節,story,neutral,情節,42,42,42,1,6,65,true,,張飛據長坂橋怒喝，曹操與諸將疑伏驚退，夏侯傑被喝聲驚死。
event:c042:event_zhaoyun_return_adou,趙雲交還阿斗,event,主幹情節,story,neutral,情節,42,42,42,1,5,50,true,,趙雲向劉備報告糜夫人投井，並將懷中阿斗交還；劉備因惜大將而擲阿斗。
event:c042:event_xiakou_jiangxia_plan,夏口江夏掎角之議,event,主幹情節,story,neutral,情節,42,42,42,1,5,49,true,,孔明建議劉備暫屯夏口，劉琦回江夏整兵，兩地成掎角之勢；劉備後留關羽守夏口，自與孔明、劉琦往江夏。
event:c043:c043_evt_08,張昭顧雍再倡降議，魯肅反駁,event,主幹情節,story,neutral,情節,43,43,43,1,7,92,true,,張昭與顧雍再勸孫權勿興兵，稱劉備欲借江東兵拒曹；魯肅入見反駁，指降議出於自保。
event:c043:c043_evt_07,孫權求破曹之策,event,主幹情節,story,neutral,情節,43,43,43,1,7,91,true,,魯肅告知孫權諸葛亮有破曹之策，孫權向諸葛亮致歉，置酒相待並聽其分析劉備可用兵力。
event:c043:c043_evt_06,孫權接見諸葛亮並受激,event,主幹情節,story,neutral,情節,43,43,43,1,5,86,true,,孫權禮遇諸葛亮，詢問曹軍虛實與戰降決斷；諸葛亮以激將之言促孫權思戰。
event:c043:c043_evt_02,孫權閱曹操檄文並召議,event,主幹情節,story,neutral,情節,43,43,43,1,6,70,true,,孫權向魯肅展示曹操檄文，曹操宣稱兵多將廣並邀共伐劉備，張昭等遂倡降曹。
event:c043:c043_evt_09,孫權向吳國太述憂,event,主幹情節,story,neutral,情節,43,43,43,1,6,52,true,,孫權退入內宅，因曹操屯江漢且東吳文武戰降不一而寢食不安，向吳國太說明困境。
event:c043:c043_evt_01,魯肅與諸葛亮赴柴桑,event,主幹情節,story,neutral,情節,43,43,43,1,5,49,true,,魯肅、諸葛亮辭別劉備與劉琦，乘舟前往柴桑，途中魯肅叮囑勿言曹操兵多。
event:c043:c043_evt_05,黃蓋與魯肅引孔明入見,event,主幹情節,story,neutral,情節,43,43,43,1,4,47,true,,黃蓋勸諸葛亮停止辯論，與魯肅引其入內；途中諸葛亮與兄長諸葛瑾相遇。
event:c043:c043_evt_03,魯肅私勸孫權不可降曹,event,主幹情節,story,neutral,情節,43,43,43,1,3,44,true,,魯肅私下指出群臣可降而孫權不可降，勸其早定大計，並薦諸葛亮問曹軍虛實。
event:c044:event_wu_decision_council,江東和戰之議,event,主幹情節,story,neutral,情節,44,44,44,1,14,77,true,,江東文武分別向周瑜陳說降曹或戰曹之議，周瑜令眾人次日府下公議。
event:c044:event_kongming_provokes_zhouyu,孔明用二喬激周瑜,event,主幹情節,story,neutral,情節,44,44,44,1,7,74,true,,孔明故稱送二喬即可退曹兵，周瑜因大喬、小喬之關係大怒，表明決不屈志。
event:c044:event_sunquan_resolves,孫權決計破曹操,event,主幹情節,story,neutral,情節,44,44,44,1,4,66,true,,周瑜向孫權分析曹軍可敗，孫權認同當伐，決意親與曹操決戰。
event:c044:event_camp_deployment,行營調撥軍馬,event,主幹情節,story,neutral,情節,44,44,44,1,14,58,true,,周瑜升中軍帳申明軍紀，編派第二至第五隊及四方巡警使，諸將收拾船隻軍器起行。
event:c044:event_zhugejin_persuasion,諸葛瑾勸孔明,event,主幹情節,story,neutral,情節,44,44,44,1,4,48,true,,周瑜請諸葛瑾勸孔明棄劉備事東吳；孔明看出周瑜授意，以義為由不從。
event:c044:event_zhouyu_receives_command,周瑜受命統軍,event,主幹情節,story,neutral,情節,44,44,44,1,4,47,true,,孫權授劍給周瑜，命其率眾破曹；周瑜宣布諸將官吏至江畔行營聽令。
event:c044:event_chengpu_submits,程普服周瑜將才,event,主幹情節,story,neutral,情節,44,44,44,1,4,29,false,,程普原因周瑜爵居其上而不樂，聽程諮述周瑜調兵有法後，自認周瑜真有將才並到行營謝罪。
event:c044:event_zhou_yu_returns,周瑜回柴桑議軍機,event,主幹情節,story,neutral,情節,44,44,44,1,4,28,false,,周瑜在鄱陽湖訓練水師，聞曹操大軍到漢上，星夜回柴桑郡議軍機。
event:c045:ev_liu_visit_trap,玄德赴會險遭誘殺,event,主幹情節,story,neutral,情節,45,45,45,1,5,86,true,,周瑜邀玄德到營中面會，預伏刀斧手欲擲杯為號；因雲長按劍護衛，周瑜不敢動手。
event:c045:ev_depart_to_xiakou,周瑜領兵赴夏口,event,主幹情節,story,neutral,情節,45,45,45,1,7,72,true,,周瑜辭孫權後，與程普、魯肅領兵起行，邀孔明同住，船隊望夏口前進並近三江口下寨。
event:c045:ev_new_navy_dudu,毛玠於禁接任水軍都督,event,主幹情節,story,neutral,情節,45,45,45,1,6,71,true,,蔡瑁、張允死後，曹操選毛玠、於禁為水軍都督；江東細作回報後，周瑜大喜。
event:c045:ev_cao_envoy_killed,周瑜毀書斬使,event,主幹情節,story,neutral,情節,45,45,45,1,5,68,true,,曹操遣使送書給周瑜，周瑜不開書而扯碎，並斬使者以示威。
event:c045:ev_zhang_fei_rescue,張飛接應玄德,event,主幹情節,story,neutral,情節,45,45,45,1,5,67,true,,玄德離周瑜營後，張飛率五六十隻船自上流而來，接應玄德與雲長回寨。
event:c045:ev_cut_grain_plot,周瑜借斷糧謀害孔明,event,主幹情節,story,neutral,情節,45,45,45,1,4,65,true,,周瑜提出先斷曹操糧道，實欲借曹操之手殺孔明；孔明識破，魯肅勸周瑜以大局為重。
event:c045:ev_sanjiangkou_battle,三江口水戰曹軍敗,event,主幹情節,story,neutral,情節,45,45,45,1,7,56,true,,周瑜命甘寧為先鋒、韓當為左翼、蔣欽為右翼進攻曹軍；甘寧射倒蔡壎，曹軍因不習水戰而敗。
event:c045:ev_mi_zhu_scout,糜竺往東吳探信,event,主幹情節,story,neutral,情節,45,45,45,1,5,49,true,,玄德屯樊口後，派糜竺帶羊酒禮物至周瑜寨中，以犒軍為名探聽孔明消息。
event:c046:event_huanggai_punished,黃蓋受刑苦肉計,event,主幹情節,story,neutral,情節,46,46,46,1,5,81,true,,周瑜會諸將時，黃蓋佯言不如投降並頂撞周瑜，周瑜命杖責黃蓋，藉此使曹操相信其降意。
event:c046:event_borrow_arrows_fog,孔明大霧借箭,event,主幹情節,story,neutral,情節,46,46,46,1,10,63,true,,孔明乘長江大霧，以二十隻船長索相連，近曹寨擂鼓吶喊，誘曹軍亂射，取得十萬餘箭。
event:c046:event_huanggai_fire_false_surrender,黃蓋夜獻火攻詐降,event,主幹情節,story,neutral,情節,46,46,46,1,2,54,true,,黃蓋夜入中軍見周瑜，指出敵眾我寡不宜久持，提出火攻並願行詐降。
event:c046:event_zhouyu_counterplan,周瑜將計就計,event,主幹情節,story,neutral,情節,46,46,46,1,5,51,true,,周瑜私下告訴甘寧二蔡並非真降，而是曹操姦細，令甘寧殷勤相待並暗中提防。
event:c046:event_arrows_delivered,十萬箭交納周瑜,event,主幹情節,story,neutral,情節,46,46,46,1,4,47,true,,孔明回岸後，周瑜派軍在江邊搬箭，所得十餘萬枝箭搬入中軍帳交納。
event:c046:event_zhouyu_demands_arrows,周瑜限孔明造箭,event,主幹情節,story,neutral,情節,46,46,46,1,2,42,true,,周瑜以軍中缺箭為由，要求孔明短期造辦十萬枝箭，意在用公法害孔明。
event:c046:event_kanze_visits_huanggai,闞澤探問黃蓋,event,主幹情節,story,neutral,情節,46,46,46,1,2,36,true,,黃蓋受刑後臥於帳中，闞澤入內探問並看出此為苦肉計，黃蓋說為破曹受苦無恨。
event:c046:event_cao_orders_false_surrender,曹操命蔡中蔡和詐降,event,主幹情節,story,neutral,情節,46,46,46,1,6,34,true,,荀攸向曹操獻詐降內應之計，曹操密命蔡中、蔡和帶少量軍士投往東吳刺探消息。
event:c047:event_zhouyu_invites_pangtong,周瑜請龐統用計,event,主幹情節,story,neutral,情節,47,47,47,1,4,77,true,,周瑜囑魯肅請龐統，龐統提出破曹須火攻並須先用連環計。
event:c047:event_taoist_stops_pangtong,道袍竹冠之人攔龐統,event,主幹情節,story,neutral,情節,47,47,47,1,5,62,true,,龐統至江邊欲下船時，被一名道袍竹冠之人扯住，對方點破苦肉計、詐降書與連環計。
event:c047:event_secret_reports_to_caocao,二蔡與闞澤密報曹操,event,主幹情節,story,neutral,情節,47,47,47,1,6,54,true,,蔡中、蔡和密報甘寧等願為內應；闞澤另修書，告知黃蓋來船以青牙旗為號。
event:c047:event_jianggan_second_visit,蔣幹二訪江南水寨,event,主幹情節,story,neutral,情節,47,47,47,1,4,47,true,,蔣幹自請再往東吳，駕小舟到江南水寨；周瑜得知後安排利用他。
event:c047:event_pangtong_enters_cao_camp,蔣幹引龐統入曹營,event,主幹情節,story,neutral,情節,47,47,47,1,3,45,true,,蔣幹帶龐統至曹操寨，曹操親迎並請教兵機。
event:c047:event_pangtong_inspects_cao_navy,龐統觀曹操水寨,event,主幹情節,story,neutral,情節,47,47,47,1,3,45,true,,龐統與曹操登高觀陸寨，又同觀水寨，稱讚其布置以取信曹操。
event:c047:event_chain_plan_given,龐統巧授連環計,event,主幹情節,story,neutral,情節,47,47,47,1,3,45,true,,龐統以北兵不慣舟船、多生疾病為由，勸曹操將大小船首尾用鐵環連鎖並鋪闊板。
event:c047:event_caocao_gives_notice,曹操付榜保龐統家屬,event,主幹情節,story,neutral,情節,47,47,47,1,3,44,true,,龐統稱家屬在江邊，曹操命寫榜僉押交給龐統，以便保全其家屬。
event:c048:evt_chain_fleet_ordered,連鎖戰船分軍聽令,event,主幹情節,story,neutral,情節,48,48,48,1,15,62,true,,毛玠、於禁報告船隻連鎖齊備，曹操登中央大戰船，分派水旱二軍五色旗號及接應、監戰職務。
