id,source,target,relationType,category,categoryLabel,chapters,chapterStart,chapterEnd,weight,confidence,description,kind
rel:005213,entity:character_徐晃,event:c032:ev_fake_surrender_failed,參與情節,story,主幹情節,32,32,32,1,,徐晃 參與 白旗詐降接應失敗,story_link
rel:005214,entity:army_冀州守軍,event:c032:ev_fake_surrender_failed,參與情節,story,主幹情節,32,32,32,1,,冀州守軍 參與 白旗詐降接應失敗,story_link
rel:005215,event:c032:ev_fake_surrender_failed,entity:location_冀州,發生於,story,主幹情節,32,32,32,1,,白旗詐降接應失敗 發生於 冀州,story_link
rel:005216,entity:character_袁尚,event:c032:ev_lu_brothers_defect,參與情節,story,主幹情節,32,32,32,1,,袁尚 參與 二呂降曹與曹操許婚,story_link
rel:005217,entity:character_袁譚,event:c032:ev_lu_brothers_defect,參與情節,story,主幹情節,32,32,32,1,,袁譚 參與 二呂降曹與曹操許婚,story_link
rel:005218,entity:character_呂曠,event:c032:ev_lu_brothers_defect,參與情節,story,主幹情節,32,32,32,1,,呂曠 參與 二呂降曹與曹操許婚,story_link
rel:005219,entity:character_呂翔,event:c032:ev_lu_brothers_defect,參與情節,story,主幹情節,32,32,32,1,,呂翔 參與 二呂降曹與曹操許婚,story_link
rel:005220,entity:character_曹操,event:c032:ev_lu_brothers_defect,參與情節,story,主幹情節,32,32,32,1,,曹操 參與 二呂降曹與曹操許婚,story_link
rel:005221,event:c032:ev_lu_brothers_defect,entity:location_平原,發生於,story,主幹情節,32,32,32,1,,二呂降曹與曹操許婚 發生於 平原,story_link
rel:005222,event:c032:ev_lu_brothers_defect,entity:location_黎陽,發生於,story,主幹情節,32,32,32,1,,二呂降曹與曹操許婚 發生於 黎陽,story_link
rel:005223,entity:character_袁尚,event:c032:ev_maocheng_handan_taken,參與情節,story,主幹情節,32,32,32,1,,袁尚 參與 曹操取毛城邯鄲,story_link
rel:005224,entity:character_尹楷,event:c032:ev_maocheng_handan_taken,參與情節,story,主幹情節,32,32,32,1,,尹楷 參與 曹操取毛城邯鄲,story_link
rel:005225,entity:character_鷂,event:c032:ev_maocheng_handan_taken,參與情節,story,主幹情節,32,32,32,1,,鷂 參與 曹操取毛城邯鄲,story_link
rel:005226,entity:character_曹操,event:c032:ev_maocheng_handan_taken,參與情節,story,主幹情節,32,32,32,1,,曹操 參與 曹操取毛城邯鄲,story_link
rel:005227,entity:character_許褚,event:c032:ev_maocheng_handan_taken,參與情節,story,主幹情節,32,32,32,1,,許褚 參與 曹操取毛城邯鄲,story_link
rel:005228,entity:character_張遼,event:c032:ev_maocheng_handan_taken,參與情節,story,主幹情節,32,32,32,1,,張遼 參與 曹操取毛城邯鄲,story_link
rel:005229,entity:character_許攸,event:c032:ev_zhanghe_floods_jizhou,參與情節,story,主幹情節,32,32,32,1,,許攸 參與 決漳河灌冀州,story_link
rel:005230,entity:character_曹操,event:c032:ev_zhanghe_floods_jizhou,參與情節,story,主幹情節,32,32,32,1,,曹操 參與 決漳河灌冀州,story_link
rel:005231,entity:character_審配,event:c032:ev_zhanghe_floods_jizhou,參與情節,story,主幹情節,32,32,32,1,,審配 參與 決漳河灌冀州,story_link
rel:005232,entity:army_冀州守軍,event:c032:ev_zhanghe_floods_jizhou,參與情節,story,主幹情節,32,32,32,1,,冀州守軍 參與 決漳河灌冀州,story_link
rel:005233,event:c032:ev_zhanghe_floods_jizhou,entity:location_漳河,發生於,story,主幹情節,32,32,32,1,,決漳河灌冀州 發生於 漳河,story_link
rel:005234,event:c032:ev_zhanghe_floods_jizhou,entity:location_冀州,發生於,story,主幹情節,32,32,32,1,,決漳河灌冀州 發生於 冀州,story_link
rel:005235,entity:character_袁譚,event:c033:event_liubiao_refuses_yuantan,參與情節,story,主幹情節,33,33,33,1,,袁譚 參與 劉備勸劉表不救袁譚,story_link
rel:005236,entity:character_劉表,event:c033:event_liubiao_refuses_yuantan,參與情節,story,主幹情節,33,33,33,1,,劉表 參與 劉備勸劉表不救袁譚,story_link
rel:005237,entity:character_劉備,event:c033:event_liubiao_refuses_yuantan,參與情節,story,主幹情節,33,33,33,1,,劉備 參與 劉備勸劉表不救袁譚,story_link
rel:005238,entity:character_曹操,event:c033:event_liubiao_refuses_yuantan,參與情節,story,主幹情節,33,33,33,1,,曹操 參與 劉備勸劉表不救袁譚,story_link
rel:005239,entity:character_曹操,event:c033:event_jizhou_settled,參與情節,story,主幹情節,33,33,33,1,,曹操 參與 曹操定冀州,story_link
rel:005240,entity:character_袁紹,event:c033:event_jizhou_settled,參與情節,story,主幹情節,33,33,33,1,,袁紹 參與 曹操定冀州,story_link
rel:005241,entity:character_劉氏,event:c033:event_jizhou_settled,參與情節,story,主幹情節,33,33,33,1,,劉氏 參與 曹操定冀州,story_link
rel:005242,event:c033:event_jizhou_settled,entity:location_河北,發生於,story,主幹情節,33,33,33,1,,曹操定冀州 發生於 河北,story_link
rel:005243,entity:character_郭嘉,event:c033:event_three_routes_youzhou,參與情節,story,主幹情節,33,33,33,1,,郭嘉 參與 三路攻幽州,story_link
rel:005244,entity:character_曹操,event:c033:event_three_routes_youzhou,參與情節,story,主幹情節,33,33,33,1,,曹操 參與 三路攻幽州,story_link
rel:005245,entity:character_焦觸,event:c033:event_three_routes_youzhou,參與情節,story,主幹情節,33,33,33,1,,焦觸 參與 三路攻幽州,story_link
rel:005246,entity:character_張南,event:c033:event_three_routes_youzhou,參與情節,story,主幹情節,33,33,33,1,,張南 參與 三路攻幽州,story_link
rel:005247,entity:character_呂曠,event:c033:event_three_routes_youzhou,參與情節,story,主幹情節,33,33,33,1,,呂曠 參與 三路攻幽州,story_link
rel:005248,entity:character_呂翔,event:c033:event_three_routes_youzhou,參與情節,story,主幹情節,33,33,33,1,,呂翔 參與 三路攻幽州,story_link
rel:005249,entity:character_馬延,event:c033:event_three_routes_youzhou,參與情節,story,主幹情節,33,33,33,1,,馬延 參與 三路攻幽州,story_link
rel:005250,entity:character_張顗,event:c033:event_three_routes_youzhou,參與情節,story,主幹情節,33,33,33,1,,張顗 參與 三路攻幽州,story_link
rel:005251,event:c033:event_three_routes_youzhou,entity:location_幽州,發生於,story,主幹情節,33,33,33,1,,三路攻幽州 發生於 幽州,story_link
rel:005252,entity:character_曹操,event:c033:event_huguan_battle,參與情節,story,主幹情節,33,33,33,1,,曹操 參與 壺關詐降破高幹,story_link
rel:005253,entity:character_荀攸,event:c033:event_huguan_battle,參與情節,story,主幹情節,33,33,33,1,,荀攸 參與 壺關詐降破高幹,story_link
rel:005254,entity:character_呂曠,event:c033:event_huguan_battle,參與情節,story,主幹情節,33,33,33,1,,呂曠 參與 壺關詐降破高幹,story_link
rel:005255,entity:character_呂翔,event:c033:event_huguan_battle,參與情節,story,主幹情節,33,33,33,1,,呂翔 參與 壺關詐降破高幹,story_link
rel:005256,entity:character_高幹,event:c033:event_huguan_battle,參與情節,story,主幹情節,33,33,33,1,,高幹 參與 壺關詐降破高幹,story_link
rel:005257,entity:character_樂進,event:c033:event_huguan_battle,參與情節,story,主幹情節,33,33,33,1,,樂進 參與 壺關詐降破高幹,story_link
rel:005258,entity:character_李典,event:c033:event_huguan_battle,參與情節,story,主幹情節,33,33,33,1,,李典 參與 壺關詐降破高幹,story_link
rel:005259,event:c033:event_huguan_battle,entity:location_併州,發生於,story,主幹情節,33,33,33,1,,壺關詐降破高幹 發生於 併州,story_link
rel:005260,event:c033:event_huguan_battle,entity:location_壺關,發生於,story,主幹情節,33,33,33,1,,壺關詐降破高幹 發生於 壺關,story_link
rel:005261,entity:character_田疇,event:c033:event_bailangshan_battle,參與情節,story,主幹情節,33,33,33,1,,田疇 參與 白狼山破烏桓,story_link
rel:005262,entity:character_張遼,event:c033:event_bailangshan_battle,參與情節,story,主幹情節,33,33,33,1,,張遼 參與 白狼山破烏桓,story_link
rel:005263,entity:character_曹操,event:c033:event_bailangshan_battle,參與情節,story,主幹情節,33,33,33,1,,曹操 參與 白狼山破烏桓,story_link
rel:005264,entity:character_許褚,event:c033:event_bailangshan_battle,參與情節,story,主幹情節,33,33,33,1,,許褚 參與 白狼山破烏桓,story_link
rel:005265,entity:character_於禁,event:c033:event_bailangshan_battle,參與情節,story,主幹情節,33,33,33,1,,於禁 參與 白狼山破烏桓,story_link
rel:005266,entity:character_徐晃,event:c033:event_bailangshan_battle,參與情節,story,主幹情節,33,33,33,1,,徐晃 參與 白狼山破烏桓,story_link
rel:005267,entity:character_袁熙,event:c033:event_bailangshan_battle,參與情節,story,主幹情節,33,33,33,1,,袁熙 參與 白狼山破烏桓,story_link
rel:005268,entity:character_袁尚,event:c033:event_bailangshan_battle,參與情節,story,主幹情節,33,33,33,1,,袁尚 參與 白狼山破烏桓,story_link
rel:005269,entity:character_袁譚,event:c033:event_yuantan_yuanshang_conflict,參與情節,story,主幹情節,33,33,33,1,,袁譚 參與 袁譚攻袁尚,story_link
rel:005270,entity:character_袁尚,event:c033:event_yuantan_yuanshang_conflict,參與情節,story,主幹情節,33,33,33,1,,袁尚 參與 袁譚攻袁尚,story_link
rel:005271,entity:character_袁熙,event:c033:event_yuantan_yuanshang_conflict,參與情節,story,主幹情節,33,33,33,1,,袁熙 參與 袁譚攻袁尚,story_link
rel:005272,entity:character_曹操,event:c033:event_yuantan_yuanshang_conflict,參與情節,story,主幹情節,33,33,33,1,,曹操 參與 袁譚攻袁尚,story_link
rel:005273,event:c033:event_yuantan_yuanshang_conflict,entity:location_渤海,發生於,story,主幹情節,33,33,33,1,,袁譚攻袁尚 發生於 渤海,story_link
rel:005274,event:c033:event_yuantan_yuanshang_conflict,entity:location_河間,發生於,story,主幹情節,33,33,33,1,,袁譚攻袁尚 發生於 河間,story_link
rel:005275,event:c033:event_yuantan_yuanshang_conflict,entity:location_中山,發生於,story,主幹情節,33,33,33,1,,袁譚攻袁尚 發生於 中山,story_link
rel:005276,event:c033:event_yuantan_yuanshang_conflict,entity:location_幽州,發生於,story,主幹情節,33,33,33,1,,袁譚攻袁尚 發生於 幽州,story_link
rel:005277,entity:character_曹操,event:c033:event_nanpi_battle,參與情節,story,主幹情節,33,33,33,1,,曹操 參與 南皮之戰,story_link
rel:005278,entity:character_袁譚,event:c033:event_nanpi_battle,參與情節,story,主幹情節,33,33,33,1,,袁譚 參與 南皮之戰,story_link
rel:005279,entity:character_徐晃,event:c033:event_nanpi_battle,參與情節,story,主幹情節,33,33,33,1,,徐晃 參與 南皮之戰,story_link
rel:005280,entity:character_郭圖,event:c033:event_nanpi_battle,參與情節,story,主幹情節,33,33,33,1,,郭圖 參與 南皮之戰,story_link
rel:005281,entity:character_曹洪,event:c033:event_nanpi_battle,參與情節,story,主幹情節,33,33,33,1,,曹洪 參與 南皮之戰,story_link
rel:005282,entity:character_樂進,event:c033:event_nanpi_battle,參與情節,story,主幹情節,33,33,33,1,,樂進 參與 南皮之戰,story_link
rel:005283,event:c033:event_nanpi_battle,entity:location_南皮,發生於,story,主幹情節,33,33,33,1,,南皮之戰 發生於 南皮,story_link
rel:005284,entity:character_公孫康,event:c033:event_liaodong_settled,參與情節,story,主幹情節,33,33,33,1,,公孫康 參與 公孫康殺二袁定遼東,story_link
rel:005285,entity:character_袁熙,event:c033:event_liaodong_settled,參與情節,story,主幹情節,33,33,33,1,,袁熙 參與 公孫康殺二袁定遼東,story_link
rel:005286,entity:character_袁尚,event:c033:event_liaodong_settled,參與情節,story,主幹情節,33,33,33,1,,袁尚 參與 公孫康殺二袁定遼東,story_link
rel:005287,entity:character_曹操,event:c033:event_liaodong_settled,參與情節,story,主幹情節,33,33,33,1,,曹操 參與 公孫康殺二袁定遼東,story_link
rel:005288,entity:character_郭嘉,event:c033:event_liaodong_settled,參與情節,story,主幹情節,33,33,33,1,,郭嘉 參與 公孫康殺二袁定遼東,story_link
rel:005289,event:c033:event_liaodong_settled,entity:location_遼東,發生於,story,主幹情節,33,33,33,1,,公孫康殺二袁定遼東 發生於 遼東,story_link
rel:005290,entity:character_劉備,event:c034:battle_jiangxia,參與情節,story,主幹情節,34,34,34,1,,劉備 參與 江夏平叛,story_link
rel:005291,entity:character_劉表,event:c034:battle_jiangxia,參與情節,story,主幹情節,34,34,34,1,,劉表 參與 江夏平叛,story_link
rel:005292,entity:character_張武,event:c034:battle_jiangxia,參與情節,story,主幹情節,34,34,34,1,,張武 參與 江夏平叛,story_link
rel:005293,entity:character_陳孫,event:c034:battle_jiangxia,參與情節,story,主幹情節,34,34,34,1,,陳孫 參與 江夏平叛,story_link
rel:005294,entity:character_趙雲,event:c034:battle_jiangxia,參與情節,story,主幹情節,34,34,34,1,,趙雲 參與 江夏平叛,story_link
rel:005295,entity:character_張飛,event:c034:battle_jiangxia,參與情節,story,主幹情節,34,34,34,1,,張飛 參與 江夏平叛,story_link
rel:005296,entity:character_關羽,event:c034:battle_jiangxia,參與情節,story,主幹情節,34,34,34,1,,關羽 參與 江夏平叛,story_link
rel:005297,entity:army_三萬軍,event:c034:battle_jiangxia,參與情節,story,主幹情節,34,34,34,1,,三萬軍 參與 江夏平叛,story_link
rel:005298,entity:army_張武陳孫叛軍,event:c034:battle_jiangxia,參與情節,story,主幹情節,34,34,34,1,,張武陳孫叛軍 參與 江夏平叛,story_link
rel:005299,event:c034:battle_jiangxia,entity:location_江夏,發生於,story,主幹情節,34,34,34,1,,江夏平叛 發生於 江夏,story_link
rel:005300,entity:character_劉備,event:c034:event_xiangyang_feast,參與情節,story,主幹情節,34,34,34,1,,劉備 參與 襄陽會設伏,story_link
rel:005301,entity:character_趙雲,event:c034:event_xiangyang_feast,參與情節,story,主幹情節,34,34,34,1,,趙雲 參與 襄陽會設伏,story_link
rel:005302,entity:character_蔡瑁,event:c034:event_xiangyang_feast,參與情節,story,主幹情節,34,34,34,1,,蔡瑁 參與 襄陽會設伏,story_link
rel:005303,entity:character_蔡夫人,event:c034:event_xiangyang_feast,參與情節,story,主幹情節,34,34,34,1,,蔡夫人 參與 襄陽會設伏,story_link
rel:005304,entity:character_蒯越,event:c034:event_xiangyang_feast,參與情節,story,主幹情節,34,34,34,1,,蒯越 參與 襄陽會設伏,story_link
rel:005305,entity:character_文聘,event:c034:event_xiangyang_feast,參與情節,story,主幹情節,34,34,34,1,,文聘 參與 襄陽會設伏,story_link
rel:005306,entity:character_王威,event:c034:event_xiangyang_feast,參與情節,story,主幹情節,34,34,34,1,,王威 參與 襄陽會設伏,story_link
rel:005307,entity:character_劉琦,event:c034:event_xiangyang_feast,參與情節,story,主幹情節,34,34,34,1,,劉琦 參與 襄陽會設伏,story_link
rel:005308,entity:character_劉琮,event:c034:event_xiangyang_feast,參與情節,story,主幹情節,34,34,34,1,,劉琮 參與 襄陽會設伏,story_link
rel:005309,entity:army_趙雲三百軍,event:c034:event_xiangyang_feast,參與情節,story,主幹情節,34,34,34,1,,趙雲三百軍 參與 襄陽會設伏,story_link
rel:005310,event:c034:event_xiangyang_feast,entity:location_襄陽,發生於,story,主幹情節,34,34,34,1,,襄陽會設伏 發生於 襄陽,story_link
rel:005311,event:c034:event_xiangyang_feast,entity:location_後園,發生於,story,主幹情節,34,34,34,1,,襄陽會設伏 發生於 後園,story_link
rel:005312,entity:character_劉備,event:c034:event_xuchang_proposal,參與情節,story,主幹情節,34,34,34,1,,劉備 參與 劉備建議襲許昌,story_link
rel:005313,entity:character_劉表,event:c034:event_xuchang_proposal,參與情節,story,主幹情節,34,34,34,1,,劉表 參與 劉備建議襲許昌,story_link
rel:005314,entity:character_曹操,event:c034:event_xuchang_proposal,參與情節,story,主幹情節,34,34,34,1,,曹操 參與 劉備建議襲許昌,story_link
rel:005315,entity:army_荊襄之眾,event:c034:event_xuchang_proposal,參與情節,story,主幹情節,34,34,34,1,,荊襄之眾 參與 劉備建議襲許昌,story_link
rel:005316,event:c034:event_xuchang_proposal,entity:location_許昌,發生於,story,主幹情節,34,34,34,1,,劉備建議襲許昌 發生於 許昌,story_link
